,FECHA,MUNICIPIO RESIDENCIA,ACUMULADO,CASOS
530,2020-03-28,Tlalpan,46.0,3.0
531,2020-03-28,Tláhuac,8.0,1.0
532,2020-03-28,Cuauhtémoc,36.0,6.0
533,2020-03-28,Miguel Hidalgo,113.0,5.0
534,2020-03-28,Gustavo A. Madero,93.0,13.0
535,2020-03-28,Xochimilco,32.0,4.0
536,2020-03-28,Azcapotzalco,63.0,6.0
537,2020-03-28,Venustiano Carranza,29.0,1.0
538,2020-03-28,La Magdalena Contreras,45.0,2.0
539,2020-03-28,Iztacalco,52.0,7.0
540,2020-03-28,Cuajimalpa de Morelos,144.0,7.0
541,2020-03-28,Coyoacán,40.0,6.0
542,2020-03-28,Álvaro Obregón,63.0,3.0
543,2020-03-28,Milpa Alta,8.0,2.0
544,2020-03-29,Miguel Hidalgo,115.0,2.0
545,2020-03-29,Iztacalco,55.0,3.0
546,2020-03-29,Gustavo A. Madero,102.0,9.0
547,2020-03-29,Cuauhtémoc,38.0,2.0
548,2020-03-29,Álvaro Obregón,66.0,3.0
549,2020-03-29,Tlalpan,49.0,3.0
550,2020-03-29,Iztapalapa,64.0,6.0
551,2020-03-29,Benito Juárez,54.0,6.0
552,2020-03-29,Coyoacán,42.0,2.0
553,2020-03-29,Tláhuac,8.0,0.0
554,2020-03-29,Milpa Alta,9.0,1.0
555,2020-03-29,La Magdalena Contreras,48.0,3.0
556,2020-03-29,Venustiano Carranza,31.0,2.0
557,2020-03-29,Azcapotzalco,72.0,9.0
558,2020-03-29,Cuajimalpa de Morelos,168.0,24.0
559,2020-03-29,Xochimilco,38.0,6.0
560,2020-03-30,Álvaro Obregón,75.0,9.0
561,2020-03-30,Iztapalapa,73.0,9.0
562,2020-03-30,Benito Juárez,57.0,3.0
563,2020-03-30,Tlalpan,59.0,10.0
564,2020-03-30,Cuajimalpa de Morelos,194.0,26.0
565,2020-03-30,Iztacalco,69.0,14.0
566,2020-03-30,Milpa Alta,10.0,1.0
567,2020-03-30,Coyoacán,47.0,5.0
568,2020-03-30,Venustiano Carranza,38.0,7.0
569,2020-03-30,Azcapotzalco,87.0,15.0
570,2020-03-30,Xochimilco,46.0,8.0
571,2020-03-30,Gustavo A. Madero,129.0,27.0
572,2020-03-30,Miguel Hidalgo,121.0,6.0
573,2020-03-30,Cuauhtémoc,45.0,7.0
574,2020-03-30,Tláhuac,10.0,2.0
575,2020-03-30,La Magdalena Contreras,68.0,20.0
576,2020-03-31,Miguel Hidalgo,126.0,5.0
577,2020-03-31,Tláhuac,13.0,3.0
578,2020-03-31,Iztapalapa,79.0,6.0
579,2020-03-31,Benito Juárez,68.0,11.0
580,2020-03-31,Coyoacán,52.0,5.0
581,2020-03-31,Cuajimalpa de Morelos,232.0,38.0
582,2020-03-31,La Magdalena Contreras,80.0,12.0
583,2020-03-31,Iztacalco,83.0,14.0
584,2020-03-31,Milpa Alta,10.0,0.0
585,2020-03-31,Venustiano Carranza,43.0,5.0
586,2020-03-31,Azcapotzalco,106.0,19.0
587,2020-03-31,Xochimilco,49.0,3.0
588,2020-03-31,Gustavo A. Madero,144.0,15.0
589,2020-03-31,Tlalpan,65.0,6.0
590,2020-03-31,Cuauhtémoc,56.0,11.0
591,2020-03-31,Álvaro Obregón,80.0,5.0
592,2020-04-01,Iztapalapa,89.0,10.0
593,2020-04-01,Álvaro Obregón,88.0,8.0
594,2020-04-01,Cuauhtémoc,61.0,5.0
595,2020-04-01,Tlalpan,69.0,4.0
596,2020-04-01,Tláhuac,14.0,1.0
597,2020-04-01,Miguel Hidalgo,136.0,10.0
598,2020-04-01,Gustavo A. Madero,168.0,24.0
599,2020-04-01,Xochimilco,56.0,7.0
600,2020-04-01,La Magdalena Contreras,92.0,12.0
601,2020-04-01,Milpa Alta,13.0,3.0
602,2020-04-01,Iztacalco,94.0,11.0
603,2020-04-01,Cuajimalpa de Morelos,278.0,46.0
604,2020-04-01,Coyoacán,59.0,7.0
605,2020-04-01,Benito Juárez,77.0,9.0
606,2020-04-01,Venustiano Carranza,47.0,4.0
607,2020-04-01,Azcapotzalco,132.0,26.0
608,2020-04-02,Tláhuac,19.0,5.0
609,2020-04-02,Milpa Alta,13.0,0.0
610,2020-04-02,Miguel Hidalgo,143.0,7.0
611,2020-04-02,Cuauhtémoc,65.0,4.0
612,2020-04-02,Álvaro Obregón,96.0,8.0
613,2020-04-02,Tlalpan,73.0,4.0
614,2020-04-02,Iztapalapa,102.0,13.0
615,2020-04-02,Coyoacán,66.0,7.0
616,2020-04-02,Cuajimalpa de Morelos,309.0,31.0
617,2020-04-02,Benito Juárez,84.0,7.0
618,2020-04-02,La Magdalena Contreras,101.0,9.0
619,2020-04-02,Venustiano Carranza,52.0,5.0
620,2020-04-02,Azcapotzalco,154.0,22.0
621,2020-04-02,Xochimilco,61.0,5.0
622,2020-04-02,Gustavo A. Madero,190.0,22.0
623,2020-04-02,Iztacalco,123.0,29.0
624,2020-04-03,Venustiano Carranza,60.0,8.0
625,2020-04-03,Miguel Hidalgo,143.0,0.0
626,2020-04-03,Gustavo A. Madero,215.0,25.0
627,2020-04-03,Xochimilco,70.0,9.0
628,2020-04-03,Azcapotzalco,168.0,14.0
629,2020-04-03,La Magdalena Contreras,120.0,19.0
630,2020-04-03,Álvaro Obregón,105.0,9.0
631,2020-04-03,Cuajimalpa de Morelos,350.0,41.0
632,2020-04-03,Coyoacán,77.0,11.0
633,2020-04-03,Benito Juárez,99.0,15.0
634,2020-04-03,Iztapalapa,116.0,14.0
635,2020-04-03,Tlalpan,80.0,7.0
636,2020-04-03,Cuauhtémoc,71.0,6.0
637,2020-04-03,Iztacalco,138.0,15.0
638,2020-04-03,Tláhuac,20.0,1.0
639,2020-04-03,Milpa Alta,17.0,4.0
640,2020-04-04,Azcapotzalco,172.0,4.0
641,2020-04-04,Gustavo A. Madero,234.0,19.0
642,2020-04-04,Tláhuac,24.0,4.0
643,2020-04-04,Cuauhtémoc,77.0,6.0
644,2020-04-04,Xochimilco,73.0,3.0
645,2020-04-04,Álvaro Obregón,108.0,3.0
646,2020-04-04,Iztapalapa,135.0,19.0
647,2020-04-04,Benito Juárez,104.0,5.0
648,2020-04-04,Tlalpan,82.0,2.0
649,2020-04-04,Coyoacán,85.0,8.0
650,2020-04-04,Cuajimalpa de Morelos,375.0,25.0
651,2020-04-04,Iztacalco,151.0,13.0
652,2020-04-04,Milpa Alta,17.0,0.0
653,2020-04-04,La Magdalena Contreras,124.0,4.0
654,2020-04-04,Miguel Hidalgo,147.0,4.0
655,2020-04-04,Venustiano Carranza,68.0,8.0
656,2020-04-05,Xochimilco,80.0,7.0
657,2020-04-05,Tláhuac,27.0,3.0
658,2020-04-05,Cuauhtémoc,85.0,8.0
659,2020-04-05,Miguel Hidalgo,149.0,2.0
660,2020-04-05,Gustavo A. Madero,250.0,16.0
661,2020-04-05,Azcapotzalco,179.0,7.0
662,2020-04-05,Álvaro Obregón,112.0,4.0
663,2020-04-05,La Magdalena Contreras,127.0,3.0
664,2020-04-05,Tlalpan,87.0,5.0
665,2020-04-05,Iztapalapa,146.0,11.0
666,2020-04-05,Benito Juárez,108.0,4.0
667,2020-04-05,Coyoacán,95.0,10.0
668,2020-04-05,Venustiano Carranza,75.0,7.0
669,2020-04-05,Iztacalco,167.0,16.0
670,2020-04-05,Milpa Alta,20.0,3.0
671,2020-04-05,Cuajimalpa de Morelos,396.0,21.0
672,2020-04-06,Azcapotzalco,208.0,29.0
673,2020-04-06,Venustiano Carranza,93.0,18.0
674,2020-04-06,Xochimilco,91.0,11.0
675,2020-04-06,Milpa Alta,21.0,1.0
676,2020-04-06,Iztacalco,196.0,29.0
677,2020-04-06,Cuajimalpa de Morelos,447.0,51.0
678,2020-04-06,Coyoacán,117.0,22.0
679,2020-04-06,Benito Juárez,118.0,10.0
680,2020-04-06,Iztapalapa,169.0,23.0
681,2020-04-06,Tlalpan,95.0,8.0
682,2020-04-06,Álvaro Obregón,125.0,13.0
683,2020-04-06,Tláhuac,31.0,4.0
684,2020-04-06,La Magdalena Contreras,150.0,23.0
685,2020-04-06,Gustavo A. Madero,292.0,42.0
686,2020-04-06,Miguel Hidalgo,156.0,7.0
687,2020-04-06,Cuauhtémoc,98.0,13.0
688,2020-04-07,Álvaro Obregón,130.0,5.0
689,2020-04-07,Tlalpan,112.0,17.0
690,2020-04-07,Iztapalapa,192.0,23.0
691,2020-04-07,Benito Juárez,128.0,10.0
692,2020-04-07,Coyoacán,133.0,16.0
693,2020-04-07,Cuajimalpa de Morelos,481.0,34.0
694,2020-04-07,Iztacalco,219.0,23.0
695,2020-04-07,Milpa Alta,34.0,13.0
696,2020-04-07,La Magdalena Contreras,170.0,20.0
697,2020-04-07,Venustiano Carranza,104.0,11.0
698,2020-04-07,Azcapotzalco,234.0,26.0
699,2020-04-07,Xochimilco,110.0,19.0
700,2020-04-07,Gustavo A. Madero,332.0,40.0
701,2020-04-07,Miguel Hidalgo,158.0,2.0
702,2020-04-07,Cuauhtémoc,107.0,9.0
703,2020-04-07,Tláhuac,36.0,5.0
704,2020-04-08,Álvaro Obregón,138.0,8.0
705,2020-04-08,Iztapalapa,210.0,18.0
706,2020-04-08,Benito Juárez,137.0,9.0
707,2020-04-08,Coyoacán,151.0,18.0
708,2020-04-08,Cuajimalpa de Morelos,528.0,47.0
709,2020-04-08,Iztacalco,244.0,25.0
710,2020-04-08,Tlalpan,129.0,17.0
711,2020-04-08,La Magdalena Contreras,196.0,26.0
712,2020-04-08,Azcapotzalco,272.0,38.0
713,2020-04-08,Xochimilco,124.0,14.0
714,2020-04-08,Gustavo A. Madero,378.0,46.0
715,2020-04-08,Miguel Hidalgo,166.0,8.0
716,2020-04-08,Cuauhtémoc,125.0,18.0
717,2020-04-08,Tláhuac,39.0,3.0
718,2020-04-08,Venustiano Carranza,112.0,8.0
719,2020-04-08,Milpa Alta,36.0,2.0
720,2020-04-09,Miguel Hidalgo,171.0,5.0
721,2020-04-09,Cuajimalpa de Morelos,577.0,49.0
722,2020-04-09,Cuauhtémoc,137.0,12.0
723,2020-04-09,Tláhuac,47.0,8.0
724,2020-04-09,Álvaro Obregón,153.0,15.0
725,2020-04-09,Tlalpan,141.0,12.0
726,2020-04-09,Iztapalapa,234.0,24.0
727,2020-04-09,Benito Juárez,148.0,11.0
728,2020-04-09,Coyoacán,168.0,17.0
729,2020-04-09,Iztacalco,261.0,17.0
730,2020-04-09,Milpa Alta,41.0,5.0
731,2020-04-09,La Magdalena Contreras,216.0,20.0
732,2020-04-09,Venustiano Carranza,119.0,7.0
733,2020-04-09,Azcapotzalco,296.0,24.0
734,2020-04-09,Xochimilco,130.0,6.0
735,2020-04-09,Gustavo A. Madero,399.0,21.0
736,2020-04-10,Cuauhtémoc,149.0,12.0
737,2020-04-10,Tlalpan,158.0,17.0
738,2020-04-10,Álvaro Obregón,169.0,16.0
739,2020-04-10,Gustavo A. Madero,432.0,33.0
740,2020-04-10,Xochimilco,142.0,12.0
741,2020-04-10,Azcapotzalco,328.0,32.0
742,2020-04-10,Venustiano Carranza,125.0,6.0
743,2020-04-10,La Magdalena Contreras,231.0,15.0
744,2020-04-10,Miguel Hidalgo,177.0,6.0
745,2020-04-10,Tláhuac,52.0,5.0
746,2020-04-10,Iztacalco,294.0,33.0
747,2020-04-10,Cuajimalpa de Morelos,613.0,36.0
748,2020-04-10,Coyoacán,194.0,26.0
749,2020-04-10,Benito Juárez,160.0,12.0
750,2020-04-10,Iztapalapa,257.0,23.0
751,2020-04-10,Milpa Alta,54.0,13.0
752,2020-04-11,Cuauhtémoc,159.0,10.0
753,2020-04-11,Miguel Hidalgo,182.0,5.0
754,2020-04-11,Gustavo A. Madero,457.0,25.0
755,2020-04-11,Xochimilco,158.0,16.0
756,2020-04-11,Azcapotzalco,358.0,30.0
757,2020-04-11,Venustiano Carranza,131.0,6.0
758,2020-04-11,Tláhuac,54.0,2.0
759,2020-04-11,Milpa Alta,57.0,3.0
760,2020-04-11,Cuajimalpa de Morelos,640.0,27.0
761,2020-04-11,Coyoacán,219.0,25.0
762,2020-04-11,Benito Juárez,171.0,11.0
763,2020-04-11,Iztapalapa,273.0,16.0
764,2020-04-11,La Magdalena Contreras,238.0,7.0
765,2020-04-11,Iztacalco,320.0,26.0
766,2020-04-11,Álvaro Obregón,175.0,6.0
767,2020-04-11,Tlalpan,174.0,16.0
768,2020-04-12,Iztapalapa,290.0,17.0
769,2020-04-12,Tláhuac,59.0,5.0
770,2020-04-12,Cuauhtémoc,167.0,8.0
771,2020-04-12,Miguel Hidalgo,188.0,6.0
772,2020-04-12,Gustavo A. Madero,496.0,39.0
773,2020-04-12,Xochimilco,168.0,10.0
774,2020-04-12,Azcapotzalco,389.0,31.0
775,2020-04-12,Venustiano Carranza,136.0,5.0
776,2020-04-12,La Magdalena Contreras,246.0,8.0
777,2020-04-12,Iztacalco,351.0,31.0
778,2020-04-12,Cuajimalpa de Morelos,684.0,44.0
779,2020-04-12,Coyoacán,230.0,11.0
780,2020-04-12,Benito Juárez,181.0,10.0
781,2020-04-12,Álvaro Obregón,183.0,8.0
782,2020-04-12,Milpa Alta,62.0,5.0
783,2020-04-12,Tlalpan,189.0,15.0
784,2020-04-13,Miguel Hidalgo,201.0,13.0
785,2020-04-13,Gustavo A. Madero,557.0,61.0
786,2020-04-13,Xochimilco,187.0,19.0
787,2020-04-13,Azcapotzalco,432.0,43.0
788,2020-04-13,Venustiano Carranza,147.0,11.0
789,2020-04-13,La Magdalena Contreras,265.0,19.0
790,2020-04-13,Milpa Alta,67.0,5.0
791,2020-04-13,Iztacalco,421.0,70.0
792,2020-04-13,Cuajimalpa de Morelos,754.0,70.0
793,2020-04-13,Coyoacán,258.0,28.0
794,2020-04-13,Benito Juárez,202.0,21.0
795,2020-04-13,Iztapalapa,344.0,54.0
796,2020-04-13,Tlalpan,223.0,34.0
797,2020-04-13,Álvaro Obregón,199.0,16.0
798,2020-04-13,Cuauhtémoc,187.0,20.0
799,2020-04-13,Tláhuac,71.0,12.0
800,2020-04-14,Tláhuac,81.0,10.0
801,2020-04-14,Cuauhtémoc,202.0,15.0
802,2020-04-14,Miguel Hidalgo,214.0,13.0
803,2020-04-14,Gustavo A. Madero,604.0,47.0
804,2020-04-14,Xochimilco,211.0,24.0
805,2020-04-14,Azcapotzalco,494.0,62.0
806,2020-04-14,Venustiano Carranza,169.0,22.0
807,2020-04-14,La Magdalena Contreras,296.0,31.0
808,2020-04-14,Iztacalco,471.0,50.0
809,2020-04-14,Cuajimalpa de Morelos,836.0,82.0
810,2020-04-14,Coyoacán,279.0,21.0
811,2020-04-14,Benito Juárez,224.0,22.0
812,2020-04-14,Iztapalapa,395.0,51.0
813,2020-04-14,Tlalpan,245.0,22.0
814,2020-04-14,Álvaro Obregón,228.0,29.0
815,2020-04-14,Milpa Alta,77.0,10.0
816,2020-04-15,Cuauhtémoc,221.0,19.0
817,2020-04-15,Tláhuac,91.0,10.0
818,2020-04-15,Iztapalapa,438.0,43.0
819,2020-04-15,Benito Juárez,240.0,16.0
820,2020-04-15,Coyoacán,308.0,29.0
821,2020-04-15,Iztacalco,527.0,56.0
822,2020-04-15,Milpa Alta,85.0,8.0
823,2020-04-15,Cuajimalpa de Morelos,920.0,84.0
824,2020-04-15,La Magdalena Contreras,310.0,14.0
825,2020-04-15,Venustiano Carranza,184.0,15.0
826,2020-04-15,Azcapotzalco,551.0,57.0
827,2020-04-15,Xochimilco,235.0,24.0
828,2020-04-15,Gustavo A. Madero,658.0,54.0
829,2020-04-15,Miguel Hidalgo,221.0,7.0
830,2020-04-15,Álvaro Obregón,250.0,22.0
831,2020-04-15,Tlalpan,267.0,22.0
832,2020-04-16,Milpa Alta,90.0,5.0
833,2020-04-16,Iztapalapa,499.0,61.0
834,2020-04-16,Benito Juárez,254.0,14.0
835,2020-04-16,Coyoacán,342.0,34.0
836,2020-04-16,Cuajimalpa de Morelos,1009.0,89.0
837,2020-04-16,Iztacalco,584.0,57.0
838,2020-04-16,Cuauhtémoc,241.0,20.0
839,2020-04-16,Venustiano Carranza,194.0,10.0
840,2020-04-16,Azcapotzalco,604.0,53.0
841,2020-04-16,Xochimilco,254.0,19.0
842,2020-04-16,Gustavo A. Madero,705.0,47.0
843,2020-04-16,Miguel Hidalgo,230.0,9.0
844,2020-04-16,Tláhuac,102.0,11.0
845,2020-04-16,Álvaro Obregón,279.0,29.0
846,2020-04-16,La Magdalena Contreras,322.0,12.0
847,2020-04-16,Tlalpan,301.0,34.0
848,2020-04-17,Iztacalco,634.0,50.0
849,2020-04-17,Tlalpan,351.0,50.0
850,2020-04-17,Álvaro Obregón,309.0,30.0
851,2020-04-17,Tláhuac,117.0,15.0
852,2020-04-17,Cuauhtémoc,264.0,23.0
853,2020-04-17,Miguel Hidalgo,243.0,13.0
854,2020-04-17,Xochimilco,280.0,26.0
855,2020-04-17,Azcapotzalco,669.0,65.0
856,2020-04-17,Gustavo A. Madero,780.0,75.0
857,2020-04-17,La Magdalena Contreras,350.0,28.0
858,2020-04-17,Milpa Alta,114.0,24.0
859,2020-04-17,Cuajimalpa de Morelos,1084.0,75.0
860,2020-04-17,Coyoacán,373.0,31.0
861,2020-04-17,Benito Juárez,275.0,21.0
862,2020-04-17,Iztapalapa,567.0,68.0
863,2020-04-17,Venustiano Carranza,216.0,22.0
864,2020-04-18,Cuajimalpa de Morelos,1146.0,62.0
865,2020-04-18,Tlalpan,381.0,30.0
866,2020-04-18,Iztapalapa,613.0,46.0
867,2020-04-18,Benito Juárez,292.0,17.0
868,2020-04-18,Coyoacán,399.0,26.0
869,2020-04-18,Iztacalco,677.0,43.0
870,2020-04-18,Miguel Hidalgo,248.0,5.0
871,2020-04-18,La Magdalena Contreras,365.0,15.0
872,2020-04-18,Venustiano Carranza,232.0,16.0
873,2020-04-18,Azcapotzalco,697.0,28.0
874,2020-04-18,Xochimilco,307.0,27.0
875,2020-04-18,Gustavo A. Madero,832.0,52.0
876,2020-04-18,Milpa Alta,126.0,12.0
877,2020-04-18,Álvaro Obregón,322.0,13.0
878,2020-04-18,Tláhuac,129.0,12.0
879,2020-04-18,Cuauhtémoc,275.0,11.0
880,2020-04-19,Tlalpan,403.0,22.0
881,2020-04-19,Iztapalapa,677.0,64.0
882,2020-04-19,Benito Juárez,306.0,14.0
883,2020-04-19,Coyoacán,423.0,24.0
884,2020-04-19,Cuajimalpa de Morelos,1201.0,55.0
885,2020-04-19,Iztacalco,715.0,38.0
886,2020-04-19,La Magdalena Contreras,383.0,18.0
887,2020-04-19,Venustiano Carranza,243.0,11.0
888,2020-04-19,Azcapotzalco,723.0,26.0
889,2020-04-19,Xochimilco,323.0,16.0
890,2020-04-19,Gustavo A. Madero,878.0,46.0
891,2020-04-19,Miguel Hidalgo,254.0,6.0
892,2020-04-19,Cuauhtémoc,281.0,6.0
893,2020-04-19,Tláhuac,140.0,11.0
894,2020-04-19,Milpa Alta,133.0,7.0
895,2020-04-19,Álvaro Obregón,336.0,14.0
896,2020-04-20,Álvaro Obregón,362.0,26.0
897,2020-04-20,Tlalpan,456.0,53.0
898,2020-04-20,Iztapalapa,785.0,108.0
899,2020-04-20,Benito Juárez,332.0,26.0
900,2020-04-20,Coyoacán,464.0,41.0
901,2020-04-20,Iztacalco,791.0,76.0
902,2020-04-20,Milpa Alta,158.0,25.0
903,2020-04-20,Cuajimalpa de Morelos,1314.0,113.0
904,2020-04-20,Venustiano Carranza,271.0,28.0
905,2020-04-20,Azcapotzalco,780.0,57.0
906,2020-04-20,Xochimilco,377.0,54.0
907,2020-04-20,Gustavo A. Madero,971.0,93.0
908,2020-04-20,Miguel Hidalgo,275.0,21.0
909,2020-04-20,Cuauhtémoc,310.0,29.0
910,2020-04-20,Tláhuac,164.0,24.0
911,2020-04-20,La Magdalena Contreras,401.0,18.0
912,2020-04-21,Coyoacán,504.0,40.0
913,2020-04-21,Cuauhtémoc,337.0,27.0
914,2020-04-21,Álvaro Obregón,394.0,32.0
915,2020-04-21,Tlalpan,516.0,60.0
916,2020-04-21,Iztapalapa,881.0,96.0
917,2020-04-21,Benito Juárez,348.0,16.0
918,2020-04-21,Cuajimalpa de Morelos,1419.0,105.0
919,2020-04-21,Tláhuac,188.0,24.0
920,2020-04-21,Milpa Alta,175.0,17.0
921,2020-04-21,La Magdalena Contreras,423.0,22.0
922,2020-04-21,Venustiano Carranza,299.0,28.0
923,2020-04-21,Azcapotzalco,854.0,74.0
924,2020-04-21,Xochimilco,417.0,40.0
925,2020-04-21,Gustavo A. Madero,1083.0,112.0
926,2020-04-21,Iztacalco,843.0,52.0
927,2020-04-21,Miguel Hidalgo,298.0,23.0
928,2020-04-22,Álvaro Obregón,415.0,21.0
929,2020-04-22,Tlalpan,558.0,42.0
930,2020-04-22,Iztapalapa,989.0,108.0
931,2020-04-22,Benito Juárez,372.0,24.0
932,2020-04-22,Coyoacán,534.0,30.0
933,2020-04-22,Cuajimalpa de Morelos,1528.0,109.0
934,2020-04-22,Iztacalco,894.0,51.0
935,2020-04-22,La Magdalena Contreras,448.0,25.0
936,2020-04-22,Venustiano Carranza,340.0,41.0
937,2020-04-22,Azcapotzalco,906.0,52.0
938,2020-04-22,Xochimilco,456.0,39.0
939,2020-04-22,Gustavo A. Madero,1164.0,81.0
940,2020-04-22,Miguel Hidalgo,310.0,12.0
941,2020-04-22,Cuauhtémoc,360.0,23.0
942,2020-04-22,Tláhuac,221.0,33.0
943,2020-04-22,Milpa Alta,202.0,27.0
944,2020-04-23,Tláhuac,242.0,21.0
945,2020-04-23,Cuauhtémoc,383.0,23.0
946,2020-04-23,Miguel Hidalgo,329.0,19.0
947,2020-04-23,Xochimilco,491.0,35.0
948,2020-04-23,Azcapotzalco,978.0,72.0
949,2020-04-23,Venustiano Carranza,367.0,27.0
950,2020-04-23,La Magdalena Contreras,474.0,26.0
951,2020-04-23,Gustavo A. Madero,1267.0,103.0
952,2020-04-23,Iztacalco,954.0,60.0
953,2020-04-23,Milpa Alta,219.0,17.0
954,2020-04-23,Álvaro Obregón,446.0,31.0
955,2020-04-23,Tlalpan,588.0,30.0
956,2020-04-23,Coyoacán,584.0,50.0
957,2020-04-23,Benito Juárez,397.0,25.0
958,2020-04-23,Cuajimalpa de Morelos,1623.0,95.0
959,2020-04-23,Iztapalapa,1074.0,85.0
960,2020-04-24,Miguel Hidalgo,354.0,25.0
961,2020-04-24,Gustavo A. Madero,1350.0,83.0
962,2020-04-24,Xochimilco,545.0,54.0
963,2020-04-24,Azcapotzalco,1039.0,61.0
964,2020-04-24,Venustiano Carranza,403.0,36.0
965,2020-04-24,La Magdalena Contreras,527.0,53.0
966,2020-04-24,Iztacalco,1053.0,99.0
967,2020-04-24,Cuajimalpa de Morelos,1712.0,89.0
968,2020-04-24,Benito Juárez,436.0,39.0
969,2020-04-24,Iztapalapa,1186.0,112.0
970,2020-04-24,Tlalpan,631.0,43.0
971,2020-04-24,Álvaro Obregón,484.0,38.0
972,2020-04-24,Cuauhtémoc,413.0,30.0
973,2020-04-24,Milpa Alta,237.0,18.0
974,2020-04-24,Coyoacán,628.0,44.0
975,2020-04-24,Tláhuac,266.0,24.0
976,2020-04-25,Miguel Hidalgo,367.0,13.0
977,2020-04-25,Tláhuac,276.0,10.0
978,2020-04-25,Álvaro Obregón,498.0,14.0
979,2020-04-25,Tlalpan,664.0,33.0
980,2020-04-25,Iztapalapa,1249.0,63.0
981,2020-04-25,Benito Juárez,456.0,20.0
982,2020-04-25,Coyoacán,660.0,32.0
983,2020-04-25,Cuajimalpa de Morelos,1764.0,52.0
984,2020-04-25,Iztacalco,1088.0,35.0
985,2020-04-25,Gustavo A. Madero,1411.0,61.0
986,2020-04-25,Milpa Alta,256.0,19.0
987,2020-04-25,La Magdalena Contreras,542.0,15.0
988,2020-04-25,Venustiano Carranza,418.0,15.0
989,2020-04-25,Azcapotzalco,1074.0,35.0
990,2020-04-25,Xochimilco,574.0,29.0
991,2020-04-25,Cuauhtémoc,434.0,21.0
992,2020-04-26,Cuauhtémoc,456.0,22.0
993,2020-04-26,Xochimilco,591.0,17.0
994,2020-04-26,Azcapotzalco,1106.0,32.0
995,2020-04-26,Venustiano Carranza,442.0,24.0
996,2020-04-26,La Magdalena Contreras,557.0,15.0
997,2020-04-26,Milpa Alta,268.0,12.0
998,2020-04-26,Iztacalco,1125.0,37.0
999,2020-04-26,Cuajimalpa de Morelos,1826.0,62.0
1000,2020-04-26,Coyoacán,685.0,25.0
1001,2020-04-26,Benito Juárez,476.0,20.0
1002,2020-04-26,Iztapalapa,1335.0,86.0
1003,2020-04-26,Tlalpan,684.0,20.0
1004,2020-04-26,Álvaro Obregón,519.0,21.0
1005,2020-04-26,Tláhuac,294.0,18.0
1006,2020-04-26,Gustavo A. Madero,1463.0,52.0
1007,2020-04-26,Miguel Hidalgo,376.0,9.0
1008,2020-04-27,Tlalpan,728.0,44.0
1009,2020-04-27,Iztapalapa,1460.0,125.0
1010,2020-04-27,Benito Juárez,496.0,20.0
1011,2020-04-27,Coyoacán,724.0,39.0
1012,2020-04-27,Cuajimalpa de Morelos,1928.0,102.0
1013,2020-04-27,Iztacalco,1232.0,107.0
1014,2020-04-27,Milpa Alta,290.0,22.0
1015,2020-04-27,La Magdalena Contreras,592.0,35.0
1016,2020-04-27,Venustiano Carranza,485.0,43.0
1017,2020-04-27,Azcapotzalco,1181.0,75.0
1018,2020-04-27,Xochimilco,632.0,41.0
1019,2020-04-27,Tláhuac,321.0,27.0
1020,2020-04-27,Gustavo A. Madero,1569.0,106.0
1021,2020-04-27,Miguel Hidalgo,398.0,22.0
1022,2020-04-27,Álvaro Obregón,573.0,54.0
1023,2020-04-27,Cuauhtémoc,492.0,36.0
1024,2020-04-28,Azcapotzalco,1239.0,58.0
1025,2020-04-28,Cuauhtémoc,532.0,40.0
1026,2020-04-28,Álvaro Obregón,618.0,45.0
1027,2020-04-28,Tlalpan,768.0,40.0
1028,2020-04-28,Tláhuac,364.0,43.0
1029,2020-04-28,Benito Juárez,527.0,31.0
1030,2020-04-28,Coyoacán,782.0,58.0
1031,2020-04-28,Cuajimalpa de Morelos,2017.0,89.0
1032,2020-04-28,Iztapalapa,1587.0,127.0
1033,2020-04-28,Milpa Alta,315.0,25.0
1034,2020-04-28,La Magdalena Contreras,605.0,13.0
1035,2020-04-28,Venustiano Carranza,528.0,43.0
1036,2020-04-28,Xochimilco,667.0,35.0
1037,2020-04-28,Gustavo A. Madero,1680.0,111.0
1038,2020-04-28,Miguel Hidalgo,421.0,23.0
1039,2020-04-28,Iztacalco,1325.0,93.0
1040,2020-04-29,Cuauhtémoc,567.0,35.0
1041,2020-04-29,Miguel Hidalgo,450.0,29.0
1042,2020-04-29,Gustavo A. Madero,1794.0,114.0
1043,2020-04-29,Xochimilco,700.0,33.0
1044,2020-04-29,Azcapotzalco,1330.0,91.0
1045,2020-04-29,Venustiano Carranza,564.0,36.0
1046,2020-04-29,La Magdalena Contreras,637.0,32.0
1047,2020-04-29,Milpa Alta,342.0,27.0
1048,2020-04-29,Iztacalco,1408.0,83.0
1049,2020-04-29,Coyoacán,829.0,47.0
1050,2020-04-29,Benito Juárez,562.0,35.0
1051,2020-04-29,Iztapalapa,1734.0,147.0
1052,2020-04-29,Tlalpan,829.0,61.0
1053,2020-04-29,Álvaro Obregón,654.0,36.0
1054,2020-04-29,Tláhuac,393.0,29.0
1055,2020-04-29,Cuajimalpa de Morelos,2105.0,88.0
1056,2020-04-30,Álvaro Obregón,689.0,35.0
1057,2020-04-30,Tlalpan,874.0,45.0
1058,2020-04-30,Benito Juárez,595.0,33.0
1059,2020-04-30,Coyoacán,895.0,66.0
1060,2020-04-30,Cuajimalpa de Morelos,2218.0,113.0
